regex	method	correct	testForMemb	testForEq	faults	totalStrings	time
RomanNumerals	Random_0_20_100000	false	96	100000	28000.0	2.4008890760512425E210	441845085
RomanNumerals	Random_0_20_200000	false	96	200000	28000.0	2.4008890760512425E210	855066246
RomanNumerals	Random_0_20_300000	false	96	300000	28000.0	2.4008890760512425E210	1326653634
RomanNumerals	Random_0_20_400000	false	96	400000	28000.0	2.4008890760512425E210	1828363574
RomanNumerals	Random_0_20_500000	false	96	500000	28000.0	2.4008890760512425E210	2261561732
RomanNumerals	Random_0_20_1000000	false	96	1000000	28000.0	2.4008890760512425E210	4461409984
RomanNumerals	Random_0_30_10	false	96	10	28000.0	2.4008890760512425E210	2997378
RomanNumerals	Random_0_30_20	false	96	20	28000.0	2.4008890760512425E210	2515416
RomanNumerals	Random_0_30_50	false	96	50	28000.0	2.4008890760512425E210	2799207
RomanNumerals	Random_0_30_100	false	96	100	28000.0	2.4008890760512425E210	3030304
RomanNumerals	Random_0_30_200	false	96	200	28000.0	2.4008890760512425E210	3695124
RomanNumerals	Random_0_30_300	false	96	300	28000.0	2.4008890760512425E210	4225749
RomanNumerals	Random_0_30_400	false	96	400	28000.0	2.4008890760512425E210	5016084
RomanNumerals	Random_0_30_500	false	96	500	28000.0	2.4008890760512425E210	5603550
RomanNumerals	Random_0_30_600	false	96	600	28000.0	2.4008890760512425E210	6185933
RomanNumerals	Random_0_30_700	false	96	700	28000.0	2.4008890760512425E210	6899234
RomanNumerals	Random_0_30_800	false	96	800	28000.0	2.4008890760512425E210	8616598
RomanNumerals	Random_0_30_900	false	96	900	28000.0	2.4008890760512425E210	9106689
RomanNumerals	Random_0_30_1000	false	96	1000	28000.0	2.4008890760512425E210	8959909
RomanNumerals	Random_0_30_2000	false	96	2000	28000.0	2.4008890760512425E210	15649352
RomanNumerals	Random_0_30_3000	false	96	3000	28000.0	2.4008890760512425E210	22783403
RomanNumerals	Random_0_30_4000	false	96	4000	28000.0	2.4008890760512425E210	28955752
RomanNumerals	Random_0_30_5000	false	96	5000	28000.0	2.4008890760512425E210	34953209
RomanNumerals	Random_0_30_10000	false	96	10000	28000.0	2.4008890760512425E210	67210419
RomanNumerals	Random_0_30_20000	false	96	20000	28000.0	2.4008890760512425E210	143206248
RomanNumerals	Random_0_30_30000	false	96	30000	28000.0	2.4008890760512425E210	206854352
RomanNumerals	Random_0_30_40000	false	96	40000	28000.0	2.4008890760512425E210	262051758
RomanNumerals	Random_0_30_50000	false	96	50000	28000.0	2.4008890760512425E210	322808960
RomanNumerals	Random_0_30_100000	false	96	100000	28000.0	2.4008890760512425E210	642048084
RomanNumerals	Random_0_30_200000	false	96	200000	28000.0	2.4008890760512425E210	1309059177
RomanNumerals	Random_0_30_300000	false	96	300000	28000.0	2.4008890760512425E210	1953747672
RomanNumerals	Random_0_30_400000	false	96	400000	28000.0	2.4008890760512425E210	2662391934
RomanNumerals	Random_0_30_500000	false	96	500000	28000.0	2.4008890760512425E210	3216685436
RomanNumerals	Random_0_30_1000000	false	96	1000000	28000.0	2.4008890760512425E210	6393722924
RomanNumerals	Random_0_40_10	false	96	10	28000.0	2.4008890760512425E210	2435853
RomanNumerals	Random_0_40_20	false	96	20	28000.0	2.4008890760512425E210	2464764
RomanNumerals	Random_0_40_50	false	96	50	28000.0	2.4008890760512425E210	2825790
RomanNumerals	Random_0_40_100	false	96	100	28000.0	2.4008890760512425E210	3051821
RomanNumerals	Random_0_40_200	false	96	200	28000.0	2.4008890760512425E210	3978053
RomanNumerals	Random_0_40_300	false	96	300	28000.0	2.4008890760512425E210	4726339
RomanNumerals	Random_0_40_400	false	96	400	28000.0	2.4008890760512425E210	5983219
RomanNumerals	Random_0_40_500	false	96	500	28000.0	2.4008890760512425E210	6651813
RomanNumerals	Random_0_40_600	false	96	600	28000.0	2.4008890760512425E210	7554081
RomanNumerals	Random_0_40_700	false	96	700	28000.0	2.4008890760512425E210	8155863
RomanNumerals	Random_0_40_800	false	96	800	28000.0	2.4008890760512425E210	9112288
RomanNumerals	Random_0_40_900	false	96	900	28000.0	2.4008890760512425E210	12943008
RomanNumerals	Random_0_40_1000	false	96	1000	28000.0	2.4008890760512425E210	12109410
RomanNumerals	Random_0_40_2000	false	96	2000	28000.0	2.4008890760512425E210	19520465
RomanNumerals	Random_0_40_3000	false	96	3000	28000.0	2.4008890760512425E210	27940823
RomanNumerals	Random_0_40_4000	false	96	4000	28000.0	2.4008890760512425E210	35993047
RomanNumerals	Random_0_40_5000	false	96	5000	28000.0	2.4008890760512425E210	45207653
RomanNumerals	Random_0_40_10000	false	96	10000	28000.0	2.4008890760512425E210	89198021
RomanNumerals	Random_0_40_20000	false	96	20000	28000.0	2.4008890760512425E210	181715721
RomanNumerals	Random_0_40_30000	false	96	30000	28000.0	2.4008890760512425E210	256590664
RomanNumerals	Random_0_40_40000	false	96	40000	28000.0	2.4008890760512425E210	340979507
RomanNumerals	Random_0_40_50000	false	96	50000	28000.0	2.4008890760512425E210	433848699
RomanNumerals	Random_0_40_100000	false	96	100000	28000.0	2.4008890760512425E210	862511244
RomanNumerals	Random_0_40_200000	false	96	200000	28000.0	2.4008890760512425E210	1704537925
RomanNumerals	Random_0_40_300000	false	96	300000	28000.0	2.4008890760512425E210	2605236390
RomanNumerals	Random_0_40_400000	false	96	400000	28000.0	2.4008890760512425E210	3398210825
RomanNumerals	Random_0_40_500000	false	96	500000	28000.0	2.4008890760512425E210	4251093746
RomanNumerals	Random_0_40_1000000	false	96	1000000	28000.0	2.4008890760512425E210	8516590244
RomanNumerals	Random_0_50_10	false	96	10	28000.0	2.4008890760512425E210	1943485
RomanNumerals	Random_0_50_20	false	96	20	28000.0	2.4008890760512425E210	1856856
RomanNumerals	Random_0_50_50	false	96	50	28000.0	2.4008890760512425E210	2381893
RomanNumerals	Random_0_50_100	false	96	100	28000.0	2.4008890760512425E210	2831651
RomanNumerals	Random_0_50_200	false	96	200	28000.0	2.4008890760512425E210	4004862
RomanNumerals	Random_0_50_300	false	96	300	28000.0	2.4008890760512425E210	5339134
RomanNumerals	Random_0_50_400	false	96	400	28000.0	2.4008890760512425E210	6182496
RomanNumerals	Random_0_50_500	false	96	500	28000.0	2.4008890760512425E210	7184114
RomanNumerals	Random_0_50_600	false	96	600	28000.0	2.4008890760512425E210	7737071
RomanNumerals	Random_0_50_700	false	96	700	28000.0	2.4008890760512425E210	9505122
RomanNumerals	Random_0_50_800	false	96	800	28000.0	2.4008890760512425E210	9941370
RomanNumerals	Random_0_50_900	false	96	900	28000.0	2.4008890760512425E210	10828817
RomanNumerals	Random_0_50_1000	false	96	1000	28000.0	2.4008890760512425E210	12636472
RomanNumerals	Random_0_50_2000	false	96	2000	28000.0	2.4008890760512425E210	23084463
RomanNumerals	Random_0_50_3000	false	96	3000	28000.0	2.4008890760512425E210	32931054
RomanNumerals	Random_0_50_4000	false	96	4000	28000.0	2.4008890760512425E210	44819848
RomanNumerals	Random_0_50_5000	false	96	5000	28000.0	2.4008890760512425E210	55688607
RomanNumerals	Random_0_50_10000	false	96	10000	28000.0	2.4008890760512425E210	105602187
RomanNumerals	Random_0_50_20000	false	96	20000	28000.0	2.4008890760512425E210	209865193
RomanNumerals	Random_0_50_30000	false	96	30000	28000.0	2.4008890760512425E210	312985607
RomanNumerals	Random_0_50_40000	false	96	40000	28000.0	2.4008890760512425E210	420517405
RomanNumerals	Random_0_50_50000	false	96	50000	28000.0	2.4008890760512425E210	530950536
RomanNumerals	Random_0_50_100000	false	96	100000	28000.0	2.4008890760512425E210	1056036801
RomanNumerals	Random_0_50_200000	false	96	200000	28000.0	2.4008890760512425E210	2139092402
RomanNumerals	Random_0_50_300000	false	96	300000	28000.0	2.4008890760512425E210	3156610303
RomanNumerals	Random_0_50_400000	false	96	400000	28000.0	2.4008890760512425E210	4206282852
RomanNumerals	Random_0_50_500000	false	96	500000	28000.0	2.4008890760512425E210	5225623198
RomanNumerals	Random_0_50_1000000	false	96	1000000	28000.0	2.4008890760512425E210	10406138918
RomanNumerals	Random_0_60_10	false	96	10	28000.0	2.4008890760512425E210	2259705
RomanNumerals	Random_0_60_20	false	96	20	28000.0	2.4008890760512425E210	1871605
RomanNumerals	Random_0_60_50	false	96	50	28000.0	2.4008890760512425E210	2623832
RomanNumerals	Random_0_60_100	false	96	100	28000.0	2.4008890760512425E210	3033014
RomanNumerals	Random_0_60_200	false	96	200	28000.0	2.4008890760512425E210	4407739
RomanNumerals	Random_0_60_300	false	96	300	28000.0	2.4008890760512425E210	6066525
RomanNumerals	Random_0_60_400	false	96	400	28000.0	2.4008890760512425E210	6516819
RomanNumerals	Random_0_60_500	false	96	500	28000.0	2.4008890760512425E210	7631238
RomanNumerals	Random_0_60_600	false	96	600	28000.0	2.4008890760512425E210	8859091
RomanNumerals	Random_0_60_700	false	96	700	28000.0	2.4008890760512425E210	17950629
RomanNumerals	Random_0_60_800	false	96	800	28000.0	2.4008890760512425E210	17712172
RomanNumerals	Random_0_60_900	false	96	900	28000.0	2.4008890760512425E210	14105157
RomanNumerals	Random_0_60_1000	false	96	1000	28000.0	2.4008890760512425E210	15348417
RomanNumerals	Random_0_60_2000	false	96	2000	28000.0	2.4008890760512425E210	28102742
RomanNumerals	Random_0_60_3000	false	96	3000	28000.0	2.4008890760512425E210	40188782
RomanNumerals	Random_0_60_4000	false	96	4000	28000.0	2.4008890760512425E210	51990444
RomanNumerals	Random_0_60_5000	false	96	5000	28000.0	2.4008890760512425E210	63665282
RomanNumerals	Random_0_60_10000	false	96	10000	28000.0	2.4008890760512425E210	120804943
RomanNumerals	Random_0_60_20000	false	96	20000	28000.0	2.4008890760512425E210	241664731
RomanNumerals	Random_0_60_30000	false	96	30000	28000.0	2.4008890760512425E210	361975006
RomanNumerals	Random_0_60_40000	false	96	40000	28000.0	2.4008890760512425E210	528239383
RomanNumerals	Random_0_60_50000	false	96	50000	28000.0	2.4008890760512425E210	621490512
RomanNumerals	Random_0_60_100000	false	96	100000	28000.0	2.4008890760512425E210	1214161420
RomanNumerals	Random_0_60_200000	false	96	200000	28000.0	2.4008890760512425E210	2535942414
RomanNumerals	Random_0_60_300000	false	96	300000	28000.0	2.4008890760512425E210	3715562884
RomanNumerals	Random_0_60_400000	false	96	400000	28000.0	2.4008890760512425E210	4923523940
RomanNumerals	Random_0_60_500000	false	96	500000	28000.0	2.4008890760512425E210	6148741028
RomanNumerals	Random_0_60_1000000	false	96	1000000	28000.0	2.4008890760512425E210	12258039900
RomanNumerals	Random_0_70_10	false	96	10	28000.0	2.4008890760512425E210	2766082
RomanNumerals	Random_0_70_20	false	96	20	28000.0	2.4008890760512425E210	2301466
RomanNumerals	Random_0_70_50	false	96	50	28000.0	2.4008890760512425E210	2699397
RomanNumerals	Random_0_70_100	false	96	100	28000.0	2.4008890760512425E210	3614853
RomanNumerals	Random_0_70_200	false	96	200	28000.0	2.4008890760512425E210	4691146
RomanNumerals	Random_0_70_300	false	96	300	28000.0	2.4008890760512425E210	6468454
RomanNumerals	Random_0_70_400	false	96	400	28000.0	2.4008890760512425E210	7712514
RomanNumerals	Random_0_70_500	false	96	500	28000.0	2.4008890760512425E210	9575395
RomanNumerals	Random_0_70_600	false	96	600	28000.0	2.4008890760512425E210	10624639
RomanNumerals	Random_0_70_700	false	96	700	28000.0	2.4008890760512425E210	12413129
RomanNumerals	Random_0_70_800	false	96	800	28000.0	2.4008890760512425E210	13167341
RomanNumerals	Random_0_70_900	false	96	900	28000.0	2.4008890760512425E210	16848235
RomanNumerals	Random_0_70_1000	false	96	1000	28000.0	2.4008890760512425E210	17858421
RomanNumerals	Random_0_70_2000	false	96	2000	28000.0	2.4008890760512425E210	32612272
RomanNumerals	Random_0_70_3000	false	96	3000	28000.0	2.4008890760512425E210	47999056
RomanNumerals	Random_0_70_4000	false	96	4000	28000.0	2.4008890760512425E210	61330794
RomanNumerals	Random_0_70_5000	false	96	5000	28000.0	2.4008890760512425E210	79567937
RomanNumerals	Random_0_70_10000	false	96	10000	28000.0	2.4008890760512425E210	144889456
RomanNumerals	Random_0_70_20000	false	96	20000	28000.0	2.4008890760512425E210	285753132
RomanNumerals	Random_0_70_30000	false	96	30000	28000.0	2.4008890760512425E210	433840598
RomanNumerals	Random_0_70_40000	false	96	40000	28000.0	2.4008890760512425E210	603221621
RomanNumerals	Random_0_70_50000	false	96	50000	28000.0	2.4008890760512425E210	708670353
RomanNumerals	Random_0_70_100000	false	96	100000	28000.0	2.4008890760512425E210	1401519851
RomanNumerals	Random_0_70_200000	false	96	200000	28000.0	2.4008890760512425E210	2878621393
RomanNumerals	Random_0_70_300000	false	96	300000	28000.0	2.4008890760512425E210	4292352209
